date,initial_leverage,common_factor_change,idiosyncratic_change,common_factor_component,idiosyncratic_component,market_leverage,reconstructed_market_leverage,reconstruction_error,common_factor_index,idiosyncratic_component_index,n_banks
2023-02-16,26.16177426,-0.44003990,0.07007007,1.64068200,0.72448888,28.52694515,28.52694515,0.00000000,0.34069956,0.74689698,15
2023-02-17,26.16177426,0.04814571,-0.01485174,1.68882771,0.70963714,28.56023911,28.56023911,-0.00000000,0.35069737,0.73158587,15
2023-02-21,26.16177426,0.26517977,-0.08422220,1.95400748,0.62541494,28.74119668,28.74119668,-0.00000000,0.40576388,0.64475872,15
2023-02-22,26.16177426,0.30433545,0.03907091,2.25834294,0.66448584,29.08460304,29.08460304,-0.00000000,0.46896135,0.68503807,15
2023-02-23,26.16177426,-0.11358245,-0.01509638,2.14476049,0.64938947,28.95592422,28.95592422,-0.00000000,0.44537513,0.66947477,15
2023-02-24,26.16177426,0.15523125,0.05581710,2.29999173,0.70520657,29.16697257,29.16697257,-0.00000000,0.47761003,0.72701827,15
2023-02-27,26.16177426,-0.28261251,0.09945026,2.01737922,0.80465683,28.98381031,28.98381031,-0.00000000,0.41892348,0.82954448,15
2023-02-28,26.16177426,-0.14758199,0.07316174,1.86979723,0.87781857,28.90939006,28.90939006,-0.00000000,0.38827700,0.90496908,15
2023-03-01,26.16177426,0.28599237,-0.20460731,2.15578959,0.67321126,28.99077512,28.99077512,-0.00000000,0.44766540,0.69403336,15
2023-03-02,26.16177426,0.08123782,-0.06572474,2.23702741,0.60748652,29.00628820,29.00628820,-0.00000000,0.46453503,0.62627579,15
2023-03-03,26.16177426,-0.27969769,-0.04525065,1.95732972,0.56223587,28.68133986,28.68133986,-0.00000000,0.40645376,0.57962555,15
2023-03-06,26.16177426,-0.16374310,-0.04042402,1.79358663,0.52181185,28.47717274,28.47717274,-0.00000000,0.37245132,0.53795124,15
2023-03-07,26.16177426,0.31132475,-0.06800205,2.10491138,0.45380980,28.72049544,28.72049544,-0.00000000,0.43710017,0.46784592,15
2023-03-08,26.16177426,0.00261505,0.07944603,2.10752642,0.53325583,28.80255652,28.80255652,-0.00000000,0.43764320,0.54974918,15
2023-03-09,26.16177426,0.47423209,0.08193119,2.58175851,0.61518702,29.35871979,29.35871979,-0.00000000,0.53612095,0.63421446,15
2023-03-10,26.16177426,0.67336596,0.00143116,3.25512447,0.61661818,30.03351691,30.03351691,-0.00000000,0.67595029,0.63568988,15
2023-03-13,26.16177426,1.30633011,-0.31254982,4.56145458,0.30406835,31.02729720,31.02729720,-0.00000000,0.94721925,0.31347304,15
2023-03-14,26.16177426,-0.55666968,0.14119129,4.00478489,0.44525965,30.61181880,30.61181880,-0.00000000,0.83162273,0.45903131,15
2023-03-15,26.16177426,1.92018018,-0.34823084,5.92496508,0.09702881,32.18376815,32.18376815,-0.00000000,1.23036213,0.10002986,15
2023-03-16,26.16177426,-0.10294449,-0.01425346,5.82202059,0.08277535,32.06657020,32.06657020,-0.00000000,1.20898495,0.08533555,15
2023-03-17,26.16177426,0.50119678,-0.09424760,6.32321737,-0.01147225,32.47351938,32.47351938,0.00000000,1.31306211,-0.01182708,15
2023-03-20,26.16177426,0.02349235,0.02691799,6.34670972,0.01544574,32.52392972,32.52392972,-0.00000000,1.31794047,0.01592347,15
2023-03-21,26.16177426,-0.83101592,0.14222061,5.51569380,0.15766635,31.83513441,31.83513441,-0.00000000,1.14537397,0.16254289,15
2023-03-22,26.16177426,0.20464709,-0.11320381,5.72034089,0.04446253,31.92657769,31.92657769,-0.00000000,1.18787042,0.04583774,15
2023-03-23,26.16177426,0.42845699,-0.12274319,6.14879787,-0.07828065,32.23229149,32.23229149,0.00000000,1.27684264,-0.08070183,15
2023-03-24,26.16177426,1.01307770,-0.00425746,7.16187557,-0.08253811,33.24111172,33.24111172,0.00000000,1.48721559,-0.08509098,15
2023-03-27,26.16177426,-0.35700164,0.08255279,6.80487393,0.00001468,32.96666287,32.96666287,-0.00000000,1.41308160,0.00001513,15
2023-03-28,26.16177426,-0.01408015,-0.08824051,6.79079378,-0.08822584,32.86434220,32.86434220,-0.00000000,1.41015776,-0.09095462,15
2023-03-29,26.16177426,-0.47727958,-0.03780515,6.31351419,-0.12603099,32.34925747,32.34925747,0.00000000,1.31104718,-0.12992906,15
2023-03-30,26.16177426,-0.39638808,0.07619819,5.91712611,-0.04983280,32.02906758,32.02906758,0.00000000,1.22873431,-0.05137410,15
2023-03-31,26.16177426,-0.00620699,1.04382587,5.91091913,0.99399307,33.06668647,33.06668647,-0.00000000,1.22744538,1.02473680,15
2023-04-03,26.16177426,-0.25605859,0.07689228,5.65486054,1.07088535,32.88752016,32.88752016,0.00000000,1.17427295,1.10400732,15
2023-04-04,26.16177426,0.13427568,-0.08179833,5.78913622,0.98908703,32.93999751,32.93999751,-0.00000000,1.20215628,1.01967901,15
2023-04-05,26.16177426,0.07513493,0.00967359,5.86427115,0.99876062,33.02480603,33.02480603,-0.00000000,1.21775859,1.02965181,15
2023-04-06,26.16177426,-0.30770549,-0.02247167,5.55656566,0.97628895,32.69462887,32.69462887,0.00000000,1.15386130,1.00648510,15
2023-04-10,26.16177426,-0.06793051,0.00687857,5.48863514,0.98316753,32.63357693,32.63357693,-0.00000000,1.13975504,1.01357642,15
2023-04-11,26.16177426,-0.13409039,-0.07633959,5.35454475,0.90682793,32.42314695,32.42314695,-0.00000000,1.11191019,0.93487569,15
2023-04-12,26.16177426,-0.03888195,-0.07972211,5.31566279,0.82710582,32.30454288,32.30454288,-0.00000000,1.10383607,0.85268781,15
2023-04-13,26.16177426,-0.07256240,-0.01223190,5.24310039,0.81487392,32.21974858,32.21974858,-0.00000000,1.08876796,0.84007758,15
2023-04-14,26.16177426,-0.75844525,0.02225704,4.48465515,0.83713096,31.48356036,31.48356036,0.00000000,0.93127129,0.86302301,15
2023-04-17,26.16177426,0.28998565,-0.22581391,4.77464080,0.61131705,31.54773211,31.54773211,-0.00000000,0.99148892,0.63022479,15
2023-04-18,26.16177426,-0.30932459,0.04292440,4.46531620,0.65424144,31.28133191,31.28133191,-0.00000000,0.92725541,0.67447682,15
2023-04-19,26.16177426,-0.17153921,0.06674548,4.29377699,0.72098692,31.17653818,31.17653818,0.00000000,0.89163405,0.74328670,15
2023-04-20,26.16177426,0.23476743,-0.03652619,4.52854442,0.68446073,31.37477941,31.37477941,-0.00000000,0.94038521,0.70563077,15
2023-04-21,26.16177426,0.15232192,0.02603088,4.68086634,0.71049161,31.55313222,31.55313222,-0.00000000,0.97201597,0.73246678,15
2023-04-24,26.16177426,-0.06075443,0.06298144,4.62011191,0.77347305,31.55535922,31.55535922,-0.00000000,0.95939987,0.79739620,15
2023-04-25,26.16177426,0.54835566,-0.07288938,5.16846757,0.70058367,32.03082550,32.03082550,0.00000000,1.07326991,0.72225239,15
2023-04-26,26.16177426,-0.04916708,0.05848237,5.11930049,0.75906604,32.04014080,32.04014080,-0.00000000,1.06306001,0.78254359,15
2023-04-27,26.16177426,-0.22970307,-0.04230170,4.88959742,0.71676434,31.76813603,31.76813603,-0.00000000,1.01536050,0.73893352,15
2023-04-28,26.16177426,-0.03195481,0.01306310,4.85764262,0.72982744,31.74924432,31.74924432,-0.00000000,1.00872485,0.75240065,15
2023-05-01,26.16177426,-0.00706354,-0.02264734,4.85057907,0.70718010,31.71953344,31.71953344,-0.00000000,1.00725805,0.72905284,15
2023-05-02,26.16177426,0.50168871,-0.04885935,5.35226779,0.65832075,32.17236281,32.17236281,0.00000000,1.11143737,0.67868230,15
2023-05-03,26.16177426,0.20260362,0.09554740,5.55487141,0.75386815,32.47051382,32.47051382,0.00000000,1.15350948,0.77718493,15
2023-05-04,26.16177426,0.40089543,-0.42087099,5.95576684,0.33299716,32.45053826,32.45053826,0.00000000,1.23675834,0.34329660,15
2023-05-05,26.16177426,-0.66965745,-0.08940250,5.28610939,0.24359466,31.69147831,31.69147831,0.00000000,1.09769909,0.25112892,15
2023-05-08,26.16177426,-0.09242238,-0.32897371,5.19368701,-0.08537905,31.27008223,31.27008223,-0.00000000,1.07850691,-0.08801978,15
2023-05-09,26.16177426,-0.01874401,0.11241821,5.17494300,0.02703916,31.36375643,31.36375643,0.00000000,1.07461458,0.02787547,15
2023-05-10,26.16177426,-0.31163363,0.28155454,4.86330937,0.30859371,31.33367734,31.33367734,-0.00000000,1.00990159,0.31813836,15
2023-05-11,26.16177426,0.14036801,0.03502963,5.00367738,0.34362333,31.50907497,31.50907497,0.00000000,1.03905003,0.35425144,15
2023-05-12,26.16177426,-0.10921848,0.17881606,4.89445890,0.52243939,31.57867255,31.57867255,0.00000000,1.01637002,0.53859819,15
2023-05-15,26.16177426,-0.15445482,-0.15564460,4.74000407,0.36679479,31.26857312,31.26857312,-0.00000000,0.98429635,0.37813957,15
2023-05-16,26.16177426,0.12160140,0.01038576,4.86160547,0.37718054,31.40056028,31.40056028,0.00000000,1.00954776,0.38884656,15
2023-05-17,26.16177426,-0.32865470,0.13004134,4.53295077,0.50722189,31.20194692,31.20194692,-0.00000000,0.94130022,0.52291002,15
2023-05-18,26.16177426,-0.28465008,-0.12356458,4.24830068,0.38365731,30.79373226,30.79373226,-0.00000000,0.88219056,0.39552365,15
2023-05-19,26.16177426,0.03044085,0.05171981,4.27874153,0.43537712,30.87589292,30.87589292,-0.00000000,0.88851182,0.44884313,15
2023-05-22,26.16177426,-0.02592108,0.02538222,4.25282045,0.46075935,30.87535406,30.87535406,-0.00000000,0.88312912,0.47501041,15
2023-05-23,26.16177426,-0.22762227,0.16278535,4.02519818,0.62354469,30.81051714,30.81051714,-0.00000000,0.83586170,0.64283063,15
2023-05-24,26.16177426,0.46194353,0.09559304,4.48714170,0.71913773,31.36805370,31.36805370,-0.00000000,0.93178764,0.74138032,15
2023-05-25,26.16177426,-0.03496434,0.14813650,4.45217736,0.86727423,31.48122586,31.48122586,-0.00000000,0.92452704,0.89409861,15
2023-05-26,26.16177426,-0.13284807,0.01297181,4.31932929,0.88024604,31.36134960,31.36134960,-0.00000000,0.89694017,0.90747163,15
2023-05-30,26.16177426,1.01903601,-0.10330233,5.33836530,0.77694371,32.27708328,32.27708328,-0.00000000,1.10855041,0.80097421,15
2023-05-31,26.16177426,0.42028395,0.09285410,5.75864925,0.86979781,32.79022132,32.79022132,-0.00000000,1.19582543,0.89670024,15
2023-06-01,26.16177426,-0.13267209,0.10960044,5.62597716,0.97939825,32.76714967,32.76714967,0.00000000,1.16827511,1.00969056,15
2023-06-02,26.16177426,-0.79139095,-0.05942038,4.83458621,0.91997786,31.91633833,31.91633833,-0.00000000,1.00393702,0.94843234,15
2023-06-05,26.16177426,0.17844961,-0.11407676,5.01303582,0.80590111,31.98071119,31.98071119,-0.00000000,1.04099338,0.83082724,15
2023-06-06,26.16177426,-0.25023919,0.03958836,4.76279663,0.84548947,31.77006036,31.77006036,-0.00000000,0.98902939,0.87164005,15
2023-06-07,26.16177426,-0.11627693,-0.07959569,4.64651970,0.76589377,31.57418774,31.57418774,-0.00000000,0.96488364,0.78958250,15
2023-06-08,26.16177426,-0.09594830,-0.06432623,4.55057140,0.70156754,31.41391321,31.41391321,-0.00000000,0.94495928,0.72326669,15
2023-06-09,26.16177426,0.02313233,-0.00571534,4.57370373,0.69585220,31.43133019,31.43133019,-0.00000000,0.94976287,0.71737457,15
2023-06-12,26.16177426,0.02367882,0.00952135,4.59738255,0.70537354,31.46453036,31.46453036,-0.00000000,0.95467995,0.72719041,15
2023-06-13,26.16177426,-0.10173356,0.10359717,4.49564900,0.80897072,31.46639398,31.46639398,-0.00000000,0.93355424,0.83399179,15
2023-06-14,26.16177426,-0.15075300,0.18062428,4.34489600,0.98959499,31.49626525,31.49626525,-0.00000000,0.90224928,1.02020269,15
2023-06-15,26.16177426,0.14701488,-0.04471585,4.49191088,0.94487914,31.59856428,31.59856428,-0.00000000,0.93277799,0.97410380,15
2023-06-16,26.16177426,0.00643080,-0.07114136,4.49834168,0.87373778,31.53385372,31.53385372,-0.00000000,0.93411339,0.90076207,15
2023-06-20,26.16177426,0.00812069,0.04337265,4.50646237,0.91711042,31.58534706,31.58534706,-0.00000000,0.93579971,0.94547621,15
2023-06-21,26.16177426,0.03104434,0.03333032,4.53750671,0.95044074,31.64972171,31.64972171,-0.00000000,0.94224630,0.97983741,15
2023-06-22,26.16177426,0.47985081,-0.03790577,5.01735752,0.91253497,32.09166675,32.09166675,-0.00000000,1.04189081,0.94075923,15
2023-06-23,26.16177426,0.26639269,0.04520706,5.28375021,0.95774203,32.40326650,32.40326650,-0.00000000,1.09720919,0.98736453,15
2023-06-26,26.16177426,-0.04890941,0.00474662,5.23484079,0.96248865,32.35910371,32.35910371,-0.00000000,1.08705280,0.99225796,15
2023-06-27,26.16177426,-0.27860483,-0.06596457,4.95623596,0.89652408,32.01453430,32.01453430,-0.00000000,1.02919847,0.92425314,15
2023-06-28,26.16177426,-0.02935828,-0.03125021,4.92687768,0.86527387,31.95392581,31.95392581,-0.00000000,1.02310201,0.89203638,15
2023-06-29,26.16177426,-0.34453736,0.03818539,4.58234032,0.90345926,31.64757385,31.64757385,-0.00000000,0.95155632,0.93140282,15
2023-06-30,26.16177426,-0.09998478,0.17865774,4.48235554,1.08211700,31.72624680,31.72624680,-0.00000000,0.93079376,1.11558636,15
2023-07-03,26.16177426,-0.24722995,-0.08705747,4.23512559,0.99505953,31.39195939,31.39195939,-0.00000000,0.87945466,1.02583625,15
2023-07-05,26.16177426,0.22697800,0.36630119,4.46210359,1.36136073,31.98523858,31.98523858,-0.00000000,0.92658829,1.40346696,15
2023-07-06,26.16177426,0.79797776,0.97625445,5.26008135,2.33761518,33.75947079,33.75947079,-0.00000000,1.09229418,2.40991649,15
2023-07-07,26.16177426,-0.19511490,0.13627195,5.06496645,2.47388713,33.70062784,33.70062784,-0.00000000,1.05177715,2.55040327,15
2023-07-10,26.16177426,0.02241884,0.01437061,5.08738528,2.48825774,33.73741728,33.73741728,0.00000000,1.05643259,2.56521835,15
2023-07-11,26.16177426,-0.25817522,0.02432802,4.82921006,2.51258576,33.50357008,33.50357008,-0.00000000,1.00282062,2.59029883,15
2023-07-12,26.16177426,-0.31163869,0.00865179,4.51757137,2.52123755,33.20058319,33.20058319,-0.00000000,0.93810658,2.59921822,15
2023-07-13,26.16177426,-0.25835097,-0.01874275,4.25922040,2.50249481,32.92348947,32.92348947,-0.00000000,0.88445812,2.57989577,15
2023-07-14,26.16177426,0.31077612,-0.18949285,4.56999652,2.31300195,33.04477273,33.04477273,-0.00000000,0.94899304,2.38454199,15
2023-07-17,26.16177426,-0.04062123,-0.02237836,4.52937528,2.29062359,32.98177314,32.98177314,-0.00000000,0.94055775,2.36147148,15
2023-07-18,26.16177426,-0.24728124,0.22911419,4.28209404,2.51973779,32.96360609,32.96360609,-0.00000000,0.88920800,2.59767206,15
2023-07-19,26.16177426,-0.16165950,0.04109291,4.12043454,2.56083069,32.84303949,32.84303949,-0.00000000,0.85563822,2.64003595,15
2023-07-20,26.16177426,-0.13132741,-0.04301524,3.98910712,2.51781546,32.66869684,32.66869684,-0.00000000,0.82836713,2.59569028,15
2023-07-21,26.16177426,0.05298861,-0.10654933,4.04209573,2.41126613,32.61513613,32.61513613,-0.00000000,0.83937060,2.48584543,15
2023-07-24,26.16177426,-0.23193276,0.20282268,3.81016297,2.61408881,32.58602605,32.58602605,-0.00000000,0.79120808,2.69494132,15
2023-07-25,26.16177426,0.01913403,-0.35502368,3.82929700,2.25906513,32.25013640,32.25013640,-0.00000000,0.79518140,2.32893693,15
2023-07-26,26.16177426,0.08845607,0.09876416,3.91775307,2.35782930,32.43735663,32.43735663,-0.00000000,0.81354994,2.43075582,15
2023-07-27,26.16177426,-0.13543576,-0.12103172,3.78231731,2.23679758,32.18088916,32.18088916,-0.00000000,0.78542572,2.30598065,15
2023-07-28,26.16177426,-0.23673800,-0.07570867,3.54557932,2.16108891,31.86844249,31.86844249,-0.00000000,0.73626535,2.22793035,15
2023-07-31,26.16177426,-0.04399210,-0.10171154,3.50158722,2.05937737,31.72273885,31.72273885,-0.00000000,0.72713007,2.12307292,15
2023-08-01,26.16177426,0.27841897,0.05152165,3.78000618,2.11089902,32.05267946,32.05267946,-0.00000000,0.78494580,2.17618811,15
2023-08-02,26.16177426,0.33444761,0.26828523,4.11445379,2.37918424,32.65541230,32.65541230,-0.00000000,0.85439628,2.45277127,15
2023-08-03,26.16177426,-0.32501346,0.07051508,3.78944033,2.44969932,32.40091391,32.40091391,-0.00000000,0.78690487,2.52546734,15
2023-08-04,26.16177426,-0.45800165,0.06594872,3.33143868,2.51564804,32.00886098,32.00886098,-0.00000000,0.69179749,2.59345582,15
2023-08-07,26.16177426,-0.06512731,0.01341198,3.26631136,2.52906002,31.95714565,31.95714565,-0.00000000,0.67827333,2.60728263,15
2023-08-08,26.16177426,0.42567644,0.07141497,3.69198780,2.60047499,32.45423706,32.45423706,-0.00000000,0.76666814,2.68090643,15
2023-08-09,26.16177426,-0.07009318,-0.05906037,3.62189462,2.54141462,32.32508351,32.32508351,0.00000000,0.75211278,2.62001936,15
2023-08-10,26.16177426,-0.18731968,0.01998415,3.43457494,2.56139877,32.15774798,32.15774798,-0.00000000,0.71321449,2.64062160,15
2023-08-11,26.16177426,0.06108443,0.08873484,3.49565938,2.65013361,32.30756725,32.30756725,-0.00000000,0.72589911,2.73210097,15
2023-08-14,26.16177426,0.04866811,0.17475883,3.54432748,2.82489244,32.53099418,32.53099418,-0.00000000,0.73600540,2.91226500,15
2023-08-15,26.16177426,0.27765719,0.02156245,3.82198467,2.84645489,32.83021382,32.83021382,-0.00000000,0.79366294,2.93449437,15
2023-08-16,26.16177426,0.17816419,0.15955057,4.00014886,3.00600546,33.16792858,33.16792858,-0.00000000,0.83066003,3.09897976,15
2023-08-17,26.16177426,0.01504331,0.02263510,4.01519217,3.02864056,33.20560699,33.20560699,-0.00000000,0.83378388,3.12231495,15
2023-08-18,26.16177426,0.15039323,0.01762037,4.16558540,3.04626093,33.37362059,33.37362059,-0.00000000,0.86501413,3.14048031,15
2023-08-21,26.16177426,-0.00450645,0.15927944,4.16107895,3.20554036,33.52839358,33.52839358,-0.00000000,0.86407833,3.30468619,15
2023-08-22,26.16177426,0.05497156,-0.10626705,4.21605051,3.09927331,33.47709808,33.47709808,-0.00000000,0.87549358,3.19513234,15
2023-08-23,26.16177426,-0.04907097,-0.05485140,4.16697954,3.04442191,33.37317571,33.37317571,-0.00000000,0.86530363,3.13858442,15
2023-08-24,26.16177426,-0.05216501,-0.05488405,4.11481453,2.98953786,33.26612665,33.26612665,-0.00000000,0.85447119,3.08200282,15
2023-08-25,26.16177426,0.02420504,-0.02713621,4.13901957,2.96240165,33.26319548,33.26319548,-0.00000000,0.85949754,3.05402731,15
2023-08-28,26.16177426,-0.22737079,-0.10513939,3.91164877,2.85726226,32.93068530,32.93068530,-0.00000000,0.81228234,2.94563601,15
2023-08-29,26.16177426,-0.21494705,-0.18246404,3.69670172,2.67479822,32.53327420,32.53327420,-0.00000000,0.76764702,2.75752844,15
2023-08-30,26.16177426,0.06071221,0.03410121,3.75741393,2.70889943,32.62808763,32.62808763,-0.00000000,0.78025435,2.79268439,15
2023-08-31,26.16177426,0.10454375,-0.00666850,3.86195769,2.70223093,32.72596288,32.72596288,0.00000000,0.80196363,2.78580964,15
2023-09-01,26.16177426,-0.07656505,0.02253029,3.78539263,2.72476123,32.67192813,32.67192813,-0.00000000,0.78606433,2.80903678,15
2023-09-05,26.16177426,0.34939936,-0.21341706,4.13479200,2.51134417,32.80791043,32.80791043,-0.00000000,0.85861966,2.58901884,15
2023-09-06,26.16177426,0.14276619,-0.12806104,4.27755819,2.38328313,32.82261558,32.82261558,-0.00000000,0.88826609,2.45699694,15
2023-09-07,26.16177426,0.10038058,0.02319090,4.37793877,2.40647404,32.94618707,32.94618707,-0.00000000,0.90911085,2.48090512,15
2023-09-08,26.16177426,0.04909532,-0.00876290,4.42703408,2.39771114,32.98651949,32.98651949,-0.00000000,0.91930585,2.47187119,15
2023-09-11,26.16177426,-0.26535414,0.02944285,4.16167994,2.42715399,32.75060819,32.75060819,-0.00000000,0.86420313,2.50222470,15
2023-09-12,26.16177426,-0.30459259,0.03057975,3.85708735,2.45773374,32.47659535,32.47659535,-0.00000000,0.80095226,2.53375026,15
2023-09-13,26.16177426,-0.13663576,0.00513756,3.72045159,2.46287130,32.34509715,32.34509715,-0.00000000,0.77257885,2.53904672,15
2023-09-14,26.16177426,-0.40722217,-0.07676440,3.31322942,2.38610690,31.86111059,31.86111059,-0.00000000,0.68801621,2.45990804,15
2023-09-15,26.16177426,-0.00927054,-0.06671506,3.30395888,2.31939185,31.78512499,31.78512499,-0.00000000,0.68609111,2.39112952,15
2023-09-18,26.16177426,0.87678922,0.00098943,4.18074810,2.32038128,32.66290363,32.66290363,-0.00000000,0.86816277,2.39214955,15
2023-09-19,26.16177426,-0.08129397,-0.15634012,4.09945412,2.16404116,32.42526954,32.42526954,-0.00000000,0.85128149,2.23097391,15
2023-09-20,26.16177426,-0.24354273,0.04445694,3.85591139,2.20849810,32.22618375,32.22618375,-0.00000000,0.80070807,2.27680588,15
2023-09-21,26.16177426,0.22392956,0.06815082,4.07984095,2.27664892,32.51826414,32.51826414,-0.00000000,0.84720867,2.34706458,15
2023-09-22,26.16177426,0.32341919,-0.18250613,4.40326014,2.09414279,32.65917720,32.65917720,-0.00000000,0.91436902,2.15891362,15
2023-09-25,26.16177426,0.07422760,0.13269883,4.47748774,2.22684162,32.86610362,32.86610362,-0.00000000,0.92978292,2.29571676,15
2023-09-26,26.16177426,0.18225281,0.09111921,4.65974055,2.31796083,33.13947564,33.13947564,-0.00000000,0.96762904,2.38965425,15
2023-09-27,26.16177426,-0.08553406,-0.09411806,4.57420649,2.22384277,32.95982353,32.95982353,-0.00000000,0.94986727,2.29262516,15
2023-09-28,26.16177426,-0.19996744,0.13707928,4.37423905,2.36092205,32.89693536,32.89693536,-0.00000000,0.90834258,2.43394423,15
2023-09-29,26.16177426,-0.03310952,-0.15544132,4.34112953,2.20548073,32.70838452,32.70838452,-0.00000000,0.90146715,2.27369519,15
2023-10-02,26.16177426,0.12681453,0.07019730,4.46794406,2.27567803,32.90539635,32.90539635,-0.00000000,0.92780111,2.34606366,15
2023-10-03,26.16177426,0.37916125,0.40778773,4.84710531,2.68346576,33.69234534,33.69234534,-0.00000000,1.00653670,2.76646407,15
2023-10-04,26.16177426,0.04326224,-0.05454159,4.89036755,2.62892417,33.68106599,33.68106599,-0.00000000,1.01552042,2.71023553,15
2023-10-05,26.16177426,-0.09564515,0.01718223,4.79472240,2.64610640,33.60260307,33.60260307,-0.00000000,0.99565901,2.72794920,15
2023-10-06,26.16177426,-0.36293603,-0.18988838,4.43178638,2.45621802,33.04977866,33.04977866,-0.00000000,0.92029270,2.53218766,15
2023-10-09,26.16177426,0.30210604,-0.09637684,4.73389242,2.35984118,33.25550786,33.25550786,-0.00000000,0.98302722,2.43282994,15
2023-10-10,26.16177426,-0.33325130,-0.00793588,4.40064111,2.35190531,32.91432068,32.91432068,0.00000000,0.91382516,2.42464861,15
2023-10-11,26.16177426,-0.04035325,-0.06632558,4.36028786,2.28557972,32.80764185,32.80764185,-0.00000000,0.90544551,2.35627160,15
2023-10-12,26.16177426,0.09220964,-0.47675832,4.45249751,1.80882140,32.42309317,32.42309317,0.00000000,0.92459352,1.86476738,15
2023-10-13,26.16177426,0.41929761,0.09963221,4.87179511,1.90845361,32.94202298,32.94202298,-0.00000000,1.01166372,1.96748116,15
2023-10-16,26.16177426,-0.10667057,0.02431913,4.76512454,1.93277274,32.85967154,32.85967154,-0.00000000,0.98951280,1.99255247,15
2023-10-17,26.16177426,0.00995774,-0.11854095,4.77508228,1.81423179,32.75108833,32.75108833,0.00000000,0.99158059,1.87034510,15
2023-10-18,26.16177426,0.21301011,0.06421454,4.98809238,1.87844633,33.02831298,33.02831298,-0.00000000,1.03581369,1.93654577,15
2023-10-19,26.16177426,0.25585011,0.19675369,5.24394250,2.07520003,33.48091679,33.48091679,-0.00000000,1.08894283,2.13938496,15
2023-10-20,26.16177426,0.38750242,0.02028889,5.63144492,2.09548892,33.88870810,33.88870810,-0.00000000,1.16941053,2.16030138,15
2023-10-23,26.16177426,0.01530963,-0.01169277,5.64675455,2.08379615,33.89232496,33.89232496,0.00000000,1.17258969,2.14824696,15
2023-10-24,26.16177426,0.15366160,0.09177258,5.80041615,2.17556873,34.13775915,34.13775915,0.00000000,1.20449864,2.24285803,15
2023-10-25,26.16177426,-0.03409726,-0.03096538,5.76631889,2.14460335,34.07269650,34.07269650,-0.00000000,1.19741809,2.21093490,15
2023-10-26,26.16177426,0.49583918,-0.20490458,6.26215807,1.93969877,34.36363111,34.36363111,0.00000000,1.30038271,1.99969272,15
2023-10-27,26.16177426,0.26343293,-0.16132188,6.52559101,1.77837689,34.46574216,34.46574216,0.00000000,1.35508647,1.83338124,15
2023-10-30,26.16177426,-0.14139284,0.25762384,6.38419817,2.03600074,34.58197317,34.58197317,-0.00000000,1.32572522,2.09897326,15
2023-10-31,26.16177426,-0.32691649,0.03873277,6.05728167,2.07473351,34.29378945,34.29378945,-0.00000000,1.25783863,2.13890402,15
2023-11-01,26.16177426,0.02846190,-0.11992962,6.08574357,1.95480389,34.20232173,34.20232173,-0.00000000,1.26374895,2.01526503,15
2023-11-02,26.16177426,-0.50883487,0.01442670,5.57690870,1.96923059,33.70791356,33.70791356,-0.00000000,1.15808569,2.03013795,15
2023-11-03,26.16177426,-0.31381425,-0.08280770,5.26309445,1.88642289,33.31129161,33.31129161,0.00000000,1.09291987,1.94476905,15
2023-11-06,26.16177426,-0.00794067,0.00620559,5.25515379,1.89262848,33.30955653,33.30955653,-0.00000000,1.09127094,1.95116657,15
2023-11-07,26.16177426,0.22549263,0.14133141,5.48064641,2.03395989,33.67638056,33.67638056,-0.00000000,1.13809612,2.09686929,15
2023-11-08,26.16177426,-0.03199936,0.04075086,5.44864705,2.07471075,33.68513206,33.68513206,-0.00000000,1.13145122,2.13888056,15
2023-11-09,26.16177426,0.01751022,-0.00198728,5.46615727,2.07272347,33.70065500,33.70065500,-0.00000000,1.13508735,2.13683181,15
2023-11-10,26.16177426,0.02561513,0.09512035,5.49177240,2.16784381,33.82139048,33.82139048,-0.00000000,1.14040651,2.23489418,15
2023-11-13,26.16177426,-0.21108088,-0.09983423,5.28069152,2.06800958,33.51047537,33.51047537,-0.00000000,1.09657403,2.13197212,15
2023-11-14,26.16177426,-0.31744718,-0.00712391,4.96324434,2.06088567,33.18590428,33.18590428,-0.00000000,1.03065382,2.12462788,15
2023-11-15,26.16177426,-0.16200908,-0.27410034,4.80123526,1.78678533,32.74979486,32.74979486,-0.00000000,0.99701145,1.84204975,15
2023-11-16,26.16177426,0.09075644,0.07020467,4.89199170,1.85699000,32.91075596,32.91075596,0.00000000,1.01585769,1.91442581,15
2023-11-17,26.16177426,-0.38155222,0.21484665,4.51043948,2.07183665,32.74405039,32.74405039,-0.00000000,0.93662559,2.13591756,15
2023-11-20,26.16177426,-0.04330103,-0.20472035,4.46713845,1.86711630,32.49602901,32.49602901,-0.00000000,0.92763381,1.92486531,15
2023-11-21,26.16177426,0.14786425,0.03773016,4.61500270,1.90484646,32.68162343,32.68162343,-0.00000000,0.95833890,1.96376245,15
2023-11-22,26.16177426,0.00606191,-0.02462053,4.62106461,1.88022593,32.66306480,32.66306480,-0.00000000,0.95959770,1.93838041,15
2023-11-24,26.16177426,-0.16854559,0.08123269,4.45251901,1.96145862,32.57575190,32.57575190,-0.00000000,0.92459798,2.02212559,15
2023-11-27,26.16177426,0.11672602,-0.00501971,4.56924504,1.95643891,32.68745821,32.68745821,-0.00000000,0.94883699,2.01695062,15
